loss,delay,fast_recovery,md5_hash,ttc
1,120,1,a90595bbe4b71ccbf711fd5f37dd50ea,24.51017427444458
1,120,1,a90595bbe4b71ccbf711fd5f37dd50ea,25.372499227523804
1,120,1,a90595bbe4b71ccbf711fd5f37dd50ea,23.366819858551025
1,120,1,a90595bbe4b71ccbf711fd5f37dd50ea,24.925025701522827
1,120,0,a90595bbe4b71ccbf711fd5f37dd50ea,23.295896291732788
1,120,0,a90595bbe4b71ccbf711fd5f37dd50ea,23.93204689025879
1,120,0,a90595bbe4b71ccbf711fd5f37dd50ea,26.740277767181396
1,120,0,a90595bbe4b71ccbf711fd5f37dd50ea,29.756267309188843
1,120,0,a90595bbe4b71ccbf711fd5f37dd50ea,25.33888292312622
1,140,1,a90595bbe4b71ccbf711fd5f37dd50ea,27.4918372631073
1,140,1,a90595bbe4b71ccbf711fd5f37dd50ea,27.013811349868774
1,140,1,a90595bbe4b71ccbf711fd5f37dd50ea,29.369802951812744
1,140,1,a90595bbe4b71ccbf711fd5f37dd50ea,35.32087826728821
1,140,1,a90595bbe4b71ccbf711fd5f37dd50ea,31.353301286697388
1,140,0,a90595bbe4b71ccbf711fd5f37dd50ea,30.283990144729614
1,140,0,a90595bbe4b71ccbf711fd5f37dd50ea,26.947773694992065
1,140,0,a90595bbe4b71ccbf711fd5f37dd50ea,30.991249561309814
1,140,0,a90595bbe4b71ccbf711fd5f37dd50ea,28.388357162475586
1,140,0,a90595bbe4b71ccbf711fd5f37dd50ea,28.6984853744507
1,160,1,a90595bbe4b71ccbf711fd5f37dd50ea,32.787456035614014
1,160,1,a90595bbe4b71ccbf711fd5f37dd50ea,30.19218158721924
1,160,1,a90595bbe4b71ccbf711fd5f37dd50ea,35.26550817489624
1,160,1,a90595bbe4b71ccbf711fd5f37dd50ea,31.156115770339966
1,160,1,a90595bbe4b71ccbf711fd5f37dd50ea,33.24703121185303
1,160,0,a90595bbe4b71ccbf711fd5f37dd50ea,31.291990995407104
1,160,0,a90595bbe4b71ccbf711fd5f37dd50ea,34.576061725616455
1,160,0,a90595bbe4b71ccbf711fd5f37dd50ea,33.834388256073
1,160,0,a90595bbe4b71ccbf711fd5f37dd50ea,33.76967263221741
1,160,0,a90595bbe4b71ccbf711fd5f37dd50ea,34.413381814956665
1,180,1,a90595bbe4b71ccbf711fd5f37dd50ea,35.20459842681885
1,180,1,a90595bbe4b71ccbf711fd5f37dd50ea,35.81374907493591
1,180,1,a90595bbe4b71ccbf711fd5f37dd50ea,34.09742450714111
1,180,1,a90595bbe4b71ccbf711fd5f37dd50ea,36.6500780582428
1,180,1,a90595bbe4b71ccbf711fd5f37dd50ea,39.25239276885986
1,180,0,a90595bbe4b71ccbf711fd5f37dd50ea,37.495527029037476
1,180,0,a90595bbe4b71ccbf711fd5f37dd50ea,38.13250279426575
1,180,0,a90595bbe4b71ccbf711fd5f37dd50ea,37.62681484222412
1,180,0,a90595bbe4b71ccbf711fd5f37dd50ea,35.35007166862488
1,180,0,a90595bbe4b71ccbf711fd5f37dd50ea,36.040855169296265
1,200,1,a90595bbe4b71ccbf711fd5f37dd50ea,36.03649306297302
1,200,1,a90595bbe4b71ccbf711fd5f37dd50ea,37.99451947212219
1,200,1,a90595bbe4b71ccbf711fd5f37dd50ea,40.74346923828125
1,200,1,a90595bbe4b71ccbf711fd5f37dd50ea,40.2641704082489
1,200,1,a90595bbe4b71ccbf711fd5f37dd50ea,40.23745107650757
1,200,0,a90595bbe4b71ccbf711fd5f37dd50ea,41.4417769908905
1,200,0,a90595bbe4b71ccbf711fd5f37dd50ea,38.95046019554138
1,200,0,a90595bbe4b71ccbf711fd5f37dd50ea,39.07743692398071
1,200,0,a90595bbe4b71ccbf711fd5f37dd50ea,44.24806094169617
1,200,0,a90595bbe4b71ccbf711fd5f37dd50ea,38.833807945251465
